p,z,inv_alpha_0_pred,inv_alpha_0_frac_err,inv_alpha_0_sigma,v_EW_pred,v_EW_frac_err,v_EW_sigma,n_s_pred,n_s_frac_err,n_s_sigma,delta_cp_pred,delta_cp_frac_err,delta_cp_sigma,score_core,score_all,score_core_sigma
30089,5,109.25365035754793,0.20273759385971357,1322968986.9739082,137.46153910878266,0.4417125371262178,5437.923044560867,0.9517731746579486,0.013604337591513463,3.1254346052503195,1.1625480363310334,0.02796986928843355,0.7433769704214783,0.3436658969249833,0.24350558977558523,935480341.9966503
30089,6,109.75365035754793,0.19908891757507166,1299159463.1643844,147.78774234666753,0.39977360755963154,4921.612882666624,0.9517731746579486,0.013604337591513463,3.1254346052503195,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.3157968764906138,0.22340961782608262,918644466.2528027
30089,7,110.25365035754793,0.19544024129042975,1275349939.3548605,158.11394558455243,0.35783467799304514,4405.302720772379,0.9517731746579486,0.013604337591513463,3.1254346052503195,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.28830760022070845,0.20417094491215396,901808590.509054
30089,8,110.75365035754793,0.19179156500578787,1251540415.5453367,168.44014882243732,0.3158957484264588,3888.992558878134,0.9517731746579486,0.013604337591513463,3.1254346052503195,1.2374629934615633,0.03466805473374862,0.9213998547014077,0.26131793689037297,0.18571556228652997,884972714.7654097
30089,9,111.25365035754793,0.18814288872114596,1227730891.735813,178.76635206032222,0.2739568188598724,3372.682396983889,0.9517731746579486,0.013604337591513463,3.1254346052503195,1.2545685607780586,0.048970368543527265,1.3015235728457468,0.23500009061291705,0.1681020970814695,868136839.0218761
30089,10,111.75365035754793,0.18449421243650405,1203921367.926289,189.09255529820712,0.232017889293286,2856.372235089644,0.9517731746579486,0.013604337591513463,3.1254346052503195,1.2692849822171328,0.06127506874342213,1.6285551603807304,0.2096072701204295,0.15150093021619734,851300963.2784594
30089,11,112.25365035754793,0.18084553615186216,1180111844.1167653,199.418758536092,0.19007895972669964,2340.062073195399,0.9517731746579486,0.013604337591513463,3.1254346052503195,1.2821211922000837,0.07200768578602319,1.9138042711129721,0.1855197009441838,0.13620325224678126,834465087.5351671
30089,12,112.75365035754793,0.17719685986722025,1156302320.3072414,209.7449617739769,0.14814003016011326,1823.7519113011545,0.9517731746579486,0.013604337591513463,3.1254346052503195,1.2934462286822819,0.08147677983468389,2.165471748495154,0.16331594484716208,0.12264556589638288,817629211.7920067
30091,2,107.75502117152901,0.2136736194007124,1394332281.5462375,106.48597500064774,0.5675169563778419,6986.701249967612,0.951774243147837,0.01360323023335371,3.1251802028959514,0.9934460576052707,0.16935948360763314,4.501198719882872,0.4287959371333699,0.31488076869062503,985941811.5210325
30091,3,108.25502117152901,0.2100249431160705,1370522757.7367136,116.81240702589577,0.5255770976123152,6470.379648705211,0.951774243147837,0.01360323023335371,3.1251802028959514,1.0707963267948966,0.10468534548921689,2.7823038490022975,0.4002135444144124,0.28787403134811934,969105935.7769182
